Zirport ID,Name,City,Country ,IATA,ICAO,Latitude,Longitude,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
6877,North Las Vegas Airport,Las Vegas,United States,VGT,KVGT,36.21,-115.19,2205,-8,U,America/Los_Angeles,airport,OurAirports
6878,Kenosha Regional Airport,Kenosha,United States,ENW,KENW,42.6,-87.93,742,-6,A,America/Chicago,airport,OurAirports
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.51,-107.89,5759,-7,A,America/Denver,airport,OurAirports
6881,Riverton Regional Airport,Riverton WY,United States,RIW,KRIW,43.06,-108.46,5525,-7,A,America/Denver,airport,OurAirports
6883,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,PDT,KPDT,45.7,-118.84,1497,-8,A,America/Los_Angeles,airport,OurAirports
6909,Wittman Regional Airport,Oshkosh,United States,OSH,KOSH,43.98,-88.56,808,-6,A,America/Chicago,airport,OurAirports
6916,Pangborn Memorial Airport,Wenatchee,United States,EAT,KEAT,47.4,-120.21,1249,-8,A,America/Los_Angeles,airport,OurAirports
6948,NAS Fort Worth JRB/Carswell Field,Dallas,United States,FWH,KNFW,32.77,-97.44,650,-6,A,America/Chicago,airport,OurAirports
6956,Gary Chicago International Airport,Gary,United States,GYY,KGYY,41.62,-87.41,591,-6,A,America/Chicago,airport,OurAirports
6957,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,KBRD,46.4,-94.14,1232,-6,U,America/Chicago,airport,OurAirports
6958,Greenbrier Valley Airport,Lewisburg,United States,LWB,KLWB,37.86,-80.4,2302,-5,U,America/New_York,airport,OurAirports
6959,Pitt Greenville Airport,Greenville,United States,PGV,KPGV,35.64,-77.39,26,-5,A,America/New_York,airport,OurAirports
6960,Chefornak Airport,Chefornak,United States,CYF,PACK,60.15,-164.29,40,-9,A,America/Anchorage,airport,OurAirports
6961,Oxnard Airport,Oxnard,United States,OXR,KOXR,34.2,-119.21,45,-8,A,America/Los_Angeles,airport,OurAirports
6962,Branson Airport,Branson,United States,BKG,KBBG,36.53,-93.2,1302,-6,A,America/Chicago,airport,OurAirports
6968,Schenectady County Airport,Scotia NY,United States,SCH,KSCH,42.85,-73.93,378,-5,A,America/New_York,airport,OurAirports
6989,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,KSGJ,29.96,-81.34,10,-5,A,America/New_York,airport,OurAirports
6992,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.51,-122.81,128,-8,A,America/Los_Angeles,airport,OurAirports
6993,Kissimmee Gateway Airport,Kissimmee,United States,ISM,KISM,28.29,-81.44,82,-5,A,America/New_York,airport,OurAirports
6994,Lake City Gateway Airport,Lake City,United States,LCQ,KLCQ,30.18,-82.58,201,-5,A,America/New_York,airport,OurAirports
6995,Deland Municipal Sidney H Taylor Field,DeLand,United States,\N,KDED,29.07,-81.28,79,-5,A,America/New_York,airport,OurAirports
6996,Haller Airpark,Green Cove Springs,United States,\N,7FL4,29.9,-81.69,75,-5,A,America/New_York,airport,OurAirports
6998,Logan-Cache Airport,Logan,United States,LGU,KLGU,41.79,-111.85,4457,-7,A,America/Denver,airport,OurAirports
6999,Brigham City Regional Airport,Brigham City,United States,BMC,KBMC,41.55,-112.06,4229,-7,A,America/Denver,airport,OurAirports
7000,Malad City Airport,Malad City,United States,\N,KMLD,42.17,-112.3,4503,-7,A,America/Denver,airport,OurAirports
7001,Aspen-Pitkin Co/Sardy Field,Aspen,United States,ASE,KASE,39.22,-106.87,7820,-7,A,America/Denver,airport,OurAirports
7009,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,ERV,KERV,29.98,-99.09,1617,-6,A,America/Chicago,airport,OurAirports
7011,Sussex County Airport,Georgetown,United States,GED,KGED,38.69,-75.36,53,-5,A,America/New_York,airport,OurAirports
7013,Great Bend Municipal Airport,Great Bend,United States,GBD,KGBD,38.34,-98.86,1887,-6,A,America/Chicago,airport,OurAirports
7014,Hays Regional Airport,Hays,United States,HYS,KHYS,38.84,-99.27,1999,-6,A,America/Chicago,airport,OurAirports
7015,Spirit of St Louis Airport,Null,United States,SUS,KSUS,38.66,-90.65,463,-6,A,America/Chicago,airport,OurAirports
7016,Ely Municipal Airport,Ely,United States,LYU,KELO,47.82,-91.83,1456,-6,A,America/Chicago,airport,OurAirports
7017,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,GPZ,KGPZ,47.21,-93.51,1355,-6,A,America/Chicago,airport,OurAirports
7018,Thief River Falls Regional Airport,Thief River Falls,United States,TVF,KTVF,48.07,-96.18,1119,-6,A,America/Chicago,airport,OurAirports
7019,Eagle River Union Airport,Eagle River,United States,EGV,KEGV,45.93,-89.27,1642,-6,A,America/Chicago,airport,OurAirports
7020,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,ARV,KARV,45.93,-89.73,1629,-6,A,America/Chicago,airport,OurAirports
7021,Ankeny Regional Airport,Ankeny,United States,\N,KIKV,41.69,-93.57,910,-6,A,America/Chicago,airport,OurAirports
7023,Corpus Christi Naval Air Station/Truax Field,Corpus Christi,United States,\N,KNGP,27.69,-97.29,18,-6,A,America/Chicago,airport,OurAirports
7025,Catalina Airport,Catalina Island,United States,AVX,KAVX,33.4,-118.42,1602,-8,A,America/Los_Angeles,airport,OurAirports
7026,Mojave Airport,Mojave,United States,MHV,KMHV,35.06,-118.15,2801,-8,A,America/Los_Angeles,airport,OurAirports
7035,Hutchinson Municipal Airport,Hutchinson,United States,HUT,KHUT,38.07,-97.86,1543,-6,A,America/Chicago,airport,OurAirports
7042,Rosecrans Memorial Airport,Rosecrans,United States,STJ,KSTJ,39.77,-94.91,826,-6,A,America/Chicago,airport,OurAirports
7048,Volk Field,Camp Douglas,United States,VOK,KVOK,43.94,-90.25,912,-6,A,America/Chicago,airport,OurAirports
7051,Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC,KGUC,38.53,-106.93,7680,-7,A,America/Denver,airport,OurAirports
7053,Zamperini Field,Torrance,United States,TOA,KTOA,33.8,-118.34,103,-8,A,America/Los_Angeles,airport,OurAirports
7054,Manistee Co Blacker Airport,Manistee,United States,MBL,KMBL,44.27,-86.25,621,-5,A,America/New_York,airport,OurAirports
7056,Charlotte County Airport,Punta Gorda,United States,PGD,KPGD,26.92,-81.99,26,-5,A,America/New_York,airport,OurAirports
7058,Northern Aroostook Regional Airport,Frenchville,United States,WFK,KFVE,47.29,-68.31,988,-5,A,America/New_York,airport,OurAirports
7059,Chautauqua County-Jamestown Airport,Jamestown,United States,JHW,KJHW,42.15,-79.26,1723,-5,A,America/New_York,airport,OurAirports
7061,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME,37.05,-84.62,927,-5,A,America/New_York,airport,OurAirports
7062,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD,38.26,-78.9,1201,-5,A,America/New_York,airport,OurAirports
7063,Devils Lake Regional Airport,Devils Lake,United States,DVL,KDVL,48.11,-98.91,1456,-6,A,America/Chicago,airport,OurAirports
7064,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,KDIK,46.8,-102.8,2592,-7,A,America/Denver,airport,OurAirports
7065,Sidney - Richland Regional Airport,Sidney,United States,SDY,KSDY,47.71,-104.19,1985,-7,A,America/Denver,airport,OurAirports
7066,Chadron Municipal Airport,Chadron,United States,CDR,KCDR,42.84,-103.1,3297,-7,A,America/Denver,airport,OurAirports
7067,Alliance Municipal Airport,Alliance,United States,AIA,KAIA,42.05,-102.8,3931,-7,A,America/Denver,airport,OurAirports
7068,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,KMCK,40.21,-100.59,2583,-6,A,America/Chicago,airport,OurAirports
7069,The Florida Keys Marathon Airport,Marathon,United States,MTH,KMTH,24.73,-81.05,5,-5,A,America/New_York,airport,OurAirports
7070,Dawson Community Airport,Glendive,United States,GDV,KGDV,47.14,-104.81,2458,-7,A,America/Denver,airport,OurAirports
7071,L M Clayton Airport,Wolf Point,United States,OLF,KOLF,48.09,-105.57,1986,-7,A,America/Denver,airport,OurAirports
7072,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS,44.69,-111.12,6649,-7,A,America/Denver,airport,OurAirports
7073,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,KALS,37.43,-105.87,7539,-7,A,America/Denver,airport,OurAirports
7074,Canyonlands Field,Moab,United States,CNY,KCNY,38.76,-109.75,4557,-7,A,America/Denver,airport,OurAirports
7075,Ely Airport Yelland Field,Ely,United States,ELY,KELY,39.3,-114.84,6259,-8,A,America/Los_Angeles,airport,OurAirports
7076,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.44,-109.51,5278,-7,A,America/Denver,airport,OurAirports
7077,Sierra Blanca Regional Airport,Ruidoso,United States,RUI,KSRR,33.46,-105.54,6814,-7,A,America/Denver,airport,OurAirports
7078,Show Low Regional Airport,Show Low,United States,SOW,KSOW,34.27,-110.01,6415,-7,A,America/Phoenix,airport,OurAirports
7079,McCall Municipal Airport,McCall,United States,MYL,KMYL,44.89,-116.1,5024,-7,A,America/Denver,airport,OurAirports
7080,Lemhi County Airport,Salmon,United States,SMN,KSMN,45.12,-113.88,4043,-7,A,America/Denver,airport,OurAirports
7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.62,-118.84,7135,-8,A,America/Los_Angeles,airport,OurAirports
7082,Friday Harbor Airport,Friday Harbor,United States,FRD,KFHR,48.52,-123.02,113,-8,A,America/Los_Angeles,airport,OurAirports
7083,Orcas Island Airport,Eastsound,United States,ESD,KORS,48.71,-122.91,31,-8,A,America/Los_Angeles,airport,OurAirports
7085,Astoria Regional Airport,Astoria,United States,AST,KAST,46.16,-123.88,15,-8,A,America/Los_Angeles,airport,OurAirports
7086,Newport Municipal Airport,Newport,United States,ONP,KONP,44.58,-124.06,160,-8,A,America/Los_Angeles,airport,OurAirports
7087,Emmonak Airport,Emmonak,United States,EMK,PAEM,62.79,-164.49,13,-9,A,America/Anchorage,airport,OurAirports
7088,Unalakleet Airport,Unalakleet,United States,UNK,PAUN,63.89,-160.8,27,-9,A,America/Anchorage,airport,OurAirports
7089,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,PAKU,70.33,-149.6,67,-9,A,America/Anchorage,airport,OurAirports
7090,Shageluk Airport,Shageluk,United States,SHX,PAHX,62.69,-159.57,79,-9,A,America/Anchorage,airport,OurAirports
7091,Chuathbaluk Airport,Chuathbaluk,United States,CHU,PACH,61.58,-159.22,244,-9,A,America/Anchorage,airport,OurAirports
7092,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.21,-151.01,38,-9,A,America/Anchorage,airport,OurAirports
7093,Eek Airport,Eek,United States,EEK,PAEE,60.21,-162.04,12,-9,A,America/Anchorage,airport,OurAirports
7094,Kasigluk Airport,Kasigluk,United States,KUK,PFKA,60.87,-162.52,48,-9,A,America/Anchorage,airport,OurAirports
7095,Kwethluk Airport,Kwethluk,United States,KWT,PFKW,60.79,-161.44,25,-9,A,America/Anchorage,airport,OurAirports
7096,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.88,-163.17,18,-9,A,America/Anchorage,airport,OurAirports
7097,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM,61.86,-162.03,103,-9,A,America/Anchorage,airport,OurAirports
7098,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.78,-161.32,51,-9,A,America/Anchorage,airport,OurAirports
7101,Koliganek Airport,Koliganek,United States,KGK,PAJZ,59.73,-157.26,269,-9,A,America/Anchorage,airport,OurAirports
7103,Manokotak Airport,Manokotak,United States,KMO,PAMB,58.99,-159.05,100,-9,A,America/Anchorage,airport,OurAirports
7105,Chalkyitsik Airport,Chalkyitsik,United States,CIK,PACI,66.64,-143.74,544,-9,A,America/Anchorage,airport,OurAirports
7106,Eagle Airport,Eagle,United States,EAA,PAEG,64.78,-141.15,908,-9,A,America/Anchorage,airport,OurAirports
7107,Hughes Airport,Hughes,United States,HUS,PAHU,66.04,-154.26,299,-9,A,America/Anchorage,airport,OurAirports
7108,Huslia Airport,Huslia,United States,HSL,PAHL,65.7,-156.35,220,-9,A,America/Anchorage,airport,OurAirports
7111,Nulato Airport,Nulato,United States,NUL,PANU,64.73,-158.07,399,-9,A,America/Anchorage,airport,OurAirports
7114,Venetie Airport,Venetie,United States,VEE,PAVE,67.01,-146.37,574,-9,A,America/Anchorage,airport,OurAirports
7115,Beaver Airport,Beaver,United States,WBQ,PAWB,66.36,-147.41,359,-9,A,America/Anchorage,airport,OurAirports
7116,Central Airport,Central,United States,CEM,PACE,65.57,-144.78,937,-9,A,America/Anchorage,airport,OurAirports
7117,Shungnak Airport,Shungnak,United States,SHG,PAGH,66.89,-157.16,197,-9,A,America/Anchorage,airport,OurAirports
7120,Inyokern Airport,Inyokern,United States,IYK,KIYK,35.66,-117.83,2457,-8,A,America/Los_Angeles,airport,OurAirports
7121,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.32,-119.39,295,-8,A,America/Los_Angeles,airport,OurAirports
7122,Merced Regional Macready Field,Merced,United States,MCE,KMCE,37.28,-120.51,155,-8,A,America/Los_Angeles,airport,OurAirports
7126,Phoenix Goodyear Airport,Goodyear,United States,GYR,KGYR,33.42,-112.38,968,-7,N,America/Phoenix,airport,OurAirports
7135,Angoon Seaplane Base,Angoon,United States,AGN,PAGN,57.5,-134.59,0,-9,A,America/Anchorage,airport,OurAirports
7136,Elfin Cove Seaplane Base,Elfin Cove,United States,ELV,PAEL,58.2,-136.35,0,-9,A,America/Anchorage,airport,OurAirports
7140,Funter Bay Seaplane Base,Funter Bay,United States,FNR,PANR,58.25,-134.9,0,-9,A,America/Anchorage,airport,OurAirports
7142,Hoonah Airport,Hoonah,United States,HNH,PAOH,58.1,-135.41,19,-9,A,America/Anchorage,airport,OurAirports
7143,Kake Airport,Kake,United States,\N,PAFE,56.96,-133.91,172,-9,A,America/Anchorage,airport,OurAirports
7146,Metlakatla Seaplane Base,Metakatla,United States,MTM,PAMM,55.13,-131.58,0,-9,A,America/Anchorage,airport,OurAirports
7148,Hydaburg Seaplane Base,Hydaburg,United States,HYG,PAHY,55.21,-132.83,0,-9,A,America/Anchorage,airport,OurAirports
7154,Egegik Airport,Egegik,United States,EGX,PAII,58.19,-157.38,92,-9,A,America/Anchorage,airport,OurAirports
7157,Perryville Airport,Perryville,United States,KPV,PAPE,55.91,-159.16,29,-9,A,America/Anchorage,airport,OurAirports
7158,Pilot Point Airport,Pilot Point,United States,PIP,PAPN,57.58,-157.57,57,-9,A,America/Anchorage,airport,OurAirports
7159,South Naknek Nr 2 Airport,South Naknek,United States,WSN,PFWS,58.7,-157.01,162,-9,A,America/Anchorage,airport,OurAirports
7160,Akhiok Airport,Akhiok,United States,AKK,PAKH,56.94,-154.18,44,-9,A,America/Anchorage,airport,OurAirports
7161,Karluk Airport,Karluk,United States,KYK,PAKY,57.57,-154.45,137,-9,A,America/Anchorage,airport,OurAirports
7162,Larsen Bay Airport,Larsen Bay,United States,KLN,PALB,57.54,-153.98,87,-9,A,America/Anchorage,airport,OurAirports
7177,Ambler Airport,Ambler,United States,ABL,PAFM,67.11,-157.86,334,-9,A,America/Anchorage,airport,OurAirports
7178,Buckland Airport,Buckland,United States,BKC,PABL,65.98,-161.15,31,-9,A,America/Anchorage,airport,OurAirports
7179,Bob Baker Memorial Airport,Kiana,United States,IAN,PAIK,66.98,-160.44,166,-9,A,America/Anchorage,airport,OurAirports
7180,Kobuk Airport,Kobuk,United States,OBU,PAOB,66.91,-156.9,137,-9,A,America/Anchorage,airport,OurAirports
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.82,-161.02,55,-9,A,America/Anchorage,airport,OurAirports
7182,Selawik Airport,Selawik,United States,WLK,PASK,66.6,-159.99,17,-9,A,America/Anchorage,airport,OurAirports
7183,Brevig Mission Airport,Brevig Mission,United States,KTS,PFKT,65.33,-166.47,38,-9,A,America/Anchorage,airport,OurAirports
7184,Elim Airport,Elim,United States,ELI,PFEL,64.61,-162.27,162,-9,A,America/Anchorage,airport,OurAirports
7185,Golovin Airport,Golovin,United States,GLV,PAGL,64.55,-163.01,59,-9,A,America/Anchorage,airport,OurAirports
7186,Teller Airport,Teller,United States,TLA,PATE,65.24,-166.34,294,-9,A,America/Anchorage,airport,OurAirports
7187,Wales Airport,Wales,United States,WAA,PAIW,65.62,-168.1,22,-9,A,America/Anchorage,airport,OurAirports
7188,White Mountain Airport,White Mountain,United States,WMO,PAWM,64.69,-163.41,267,-9,A,America/Anchorage,airport,OurAirports
7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.94,-161.15,154,-9,A,America/Anchorage,airport,OurAirports
7191,St Michael Airport,St. Michael,United States,SMK,PAMK,63.49,-162.11,98,-9,A,America/Anchorage,airport,OurAirports
7192,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.37,-161.22,24,-9,A,America/Anchorage,airport,OurAirports
7194,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,PATC,65.56,-167.92,271,-9,A,America/Anchorage,airport,OurAirports
7195,Atka Airport,Atka,United States,AKB,PAAK,52.22,-174.21,57,-10,A,America/Adak,airport,OurAirports
7196,Nikolski Air Station,Nikolski,United States,IKO,PAKO,52.94,-168.85,77,-9,A,America/Anchorage,airport,OurAirports
7198,Yakataga Airport,Yakataga,United States,CYT,PACY,60.08,-142.49,12,-9,A,America/Anchorage,airport,OurAirports
7199,Alakanuk Airport,Alakanuk,United States,AUK,PAUK,62.68,-164.66,10,-9,A,America/Anchorage,airport,OurAirports
7201,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.93,-164.03,11,-9,A,America/Anchorage,airport,OurAirports
7202,False Pass Airport,False Pass,United States,KFP,PAKF,54.85,-163.41,20,-9,A,America/Anchorage,airport,OurAirports
7203,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU,56.01,-161.16,14,-9,A,America/Anchorage,airport,OurAirports
7204,Port Moller Airport,Cold Bay,United States,PML,PAAL,56.01,-160.56,20,-9,A,America/Anchorage,airport,OurAirports
7205,Klawock Airport,Klawock,United States,KLW,PAKW,55.58,-133.08,80,-9,A,America/Anchorage,airport,OurAirports
7206,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.76,-161.85,42,-9,A,America/Anchorage,airport,OurAirports
7207,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.03,-163.53,15,-9,A,America/Anchorage,airport,OurAirports
7208,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.88,-157.73,149,-9,A,America/Anchorage,airport,OurAirports
7209,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.85,-165.57,14,-9,A,America/Anchorage,airport,OurAirports
7210,Nondalton Airport,Nondalton,United States,NNL,PANO,59.98,-154.84,314,-9,A,America/Anchorage,airport,OurAirports
7213,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.96,-162.88,30,-9,A,America/Anchorage,airport,OurAirports
7214,Nikolai Airport,Nikolai,United States,NIB,PAFS,63.02,-154.36,441,-9,A,America/Anchorage,airport,OurAirports
7217,Akiak Airport,Akiak,United States,AKI,PFAK,60.9,-161.23,30,-9,A,America/Anchorage,airport,OurAirports
7220,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.64,-159.99,41,-9,A,America/Anchorage,airport,OurAirports
7233,Chenega Bay Airport,Chenega,United States,NCN,PFCB,60.08,-147.99,72,-9,A,America/Anchorage,airport,OurAirports
7235,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.33,-142.95,1639,-9,A,America/Anchorage,airport,OurAirports
7236,Circle City /New/ Airport,Circle,United States,IRC,PACR,65.83,-144.08,613,-9,A,America/Anchorage,airport,OurAirports
7240,Sleetmute Airport,Sleetmute,United States,SLQ,PASL,61.7,-157.17,190,-9,A,America/Anchorage,airport,OurAirports
7242,Healy River Airport,Healy,United States,\N,PAHV,63.87,-148.97,1263,-9,A,America/Anchorage,airport,OurAirports
7244,Klawock Seaplane Base,Klawock,United States,\N,PAQC,55.55,-133.1,0,-9,A,America/Anchorage,airport,OurAirports
7245,Minchumina Airport,Lake Minchumina,United States,LMA,PAMH,63.89,-152.3,678,-9,A,America/Anchorage,airport,OurAirports
7246,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML,65,-150.64,270,-9,A,America/Anchorage,airport,OurAirports
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.4,-77.98,565,-5,A,America/New_York,airport,OurAirports
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.99,-81.06,666,-5,A,America/New_York,airport,OurAirports
7495,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,40.35,-79.93,1252,-5,A,America/New_York,airport,OurAirports
7496,Cecil Airport,Jacksonville,United States,VQQ,KVQQ,30.22,-81.88,81,-5,A,America/New_York,airport,OurAirports
7497,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,33.78,-84.52,841,-5,A,America/New_York,airport,OurAirports
7511,The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,KOSU,40.08,-83.07,905,-5,U,America/New_York,airport,OurAirports
7513,Addison Airport,Addison,United States,ADS,KADS,32.97,-96.84,644,-6,A,America/Chicago,airport,OurAirports
7514,Destin Executive Airport,Destin,United States,DSI,KDTS,30.4,-86.47,23,-6,A,America/Chicago,airport,OurAirports
7522,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,35.33,-77.61,93,-5,A,America/New_York,airport,OurAirports
7523,First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,36.02,-75.67,13,-5,A,America/New_York,airport,OurAirports
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,40.22,-111.72,4497,-7,A,America/Denver,airport,OurAirports
7580,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,40.52,-106.87,6882,-7,A,America/Denver,airport,OurAirports
7581,Delta Municipal Airport,Delta,United States,DTA,KDTA,39.38,-112.51,4759,-7,A,America/Denver,airport,OurAirports
7582,Richfield Municipal Airport,Richfield,United States,\N,KRIF,38.74,-112.1,5301,-7,A,America/Denver,airport,OurAirports
7583,Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,39.61,-110.75,5957,-7,A,America/Denver,airport,OurAirports
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.88,-106.27,7171,-7,A,America/Denver,airport,OurAirports
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,34.57,-114.36,783,-7,N,America/Phoenix,airport,OurAirports
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,35.02,-110.72,4941,-7,N,America/Phoenix,airport,OurAirports
7588,Douglas Municipal Airport,Douglas,United States,DGL,KDGL,31.34,-109.51,4173,-7,N,America/Phoenix,airport,OurAirports
7621,Bartow Municipal Airport,Bartow,United States,BOW,KBOW,27.94,-81.78,125,-5,U,America/New_York,airport,OurAirports
7629,Livermore Municipal Airport,Livermore,United States,LVK,KLVK,37.69,-121.82,400,-8,A,America/Los_Angeles,airport,OurAirports
7630,Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI,37.51,-120.04,2254,-8,A,America/Los_Angeles,airport,OurAirports
7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,33.63,-116.16,-115,-8,A,America/Los_Angeles,airport,OurAirports
7647,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,34.02,-118.45,177,-8,A,America/Los_Angeles,airport,OurAirports
7648,Bermuda Dunes Airport,Palm Springs,United States,UDD,KUDD,33.75,-116.28,73,-8,A,America/Los_Angeles,airport,OurAirports
7649,Scottsdale Airport,Scottsdale,United States,SCF,KSDL,33.62,-111.91,1510,-7,A,America/Phoenix,airport,OurAirports
7650,Olympia Regional Airport,Olympia,United States,OLM,KOLM,46.97,-122.9,209,-8,A,America/Los_Angeles,airport,OurAirports
7651,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,\N,KDWA,38.58,-121.86,100,-8,A,America/Los_Angeles,airport,OurAirports
7652,Garfield County Regional Airport,Rifle,United States,RIL,KRIL,39.53,-107.73,5548,-7,A,America/Denver,airport,OurAirports
7653,Shively Field,SARATOGA,United States,SAA,KSAA,41.44,-106.82,7012,-7,A,America/Denver,airport,OurAirports
7654,DeKalb Peachtree Airport,Atlanta,United States,PDK,KPDK,33.88,-84.3,1003,-5,A,America/New_York,airport,OurAirports
7655,Monroe County Airport,Bloomington,United States,BMG,KBMG,39.15,-86.62,846,-5,A,America/New_York,airport,OurAirports
7656,Witham Field,Stuart,United States,SUA,KSUA,27.18,-80.22,16,-5,A,America/New_York,airport,OurAirports
7657,Morristown Municipal Airport,Morristown,United States,MMU,KMMU,40.8,-74.41,187,-5,A,America/New_York,airport,OurAirports
7658,Napa County Airport,Napa,United States,APC,KAPC,38.21,-122.28,35,-8,A,America/Los_Angeles,airport,OurAirports
7659,Brown Field Municipal Airport,San Diego,United States,SDM,KSDM,32.57,-116.98,526,-8,A,America/Los_Angeles,airport,OurAirports
7662,Venice Municipal Airport,Venice,United States,VNC,KVNC,27.07,-82.44,18,-5,A,America/New_York,airport,OurAirports
7663,Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK,26.78,-80.69,16,-5,A,America/New_York,airport,OurAirports
7669,Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP,30.36,-85.8,69,-6,A,America/Chicago,airport,OurAirports
7670,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,34.1,-117.24,1159,-8,A,America/Los_Angeles,airport,OurAirports
7683,San Carlos Airport,San Carlos,United States,SQL,KSQL,37.51,-122.25,5,-8,A,America/Los_Angeles,airport,OurAirports
7690,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,KRWI,35.86,-77.89,159,-5,A,America/New_York,airport,OurAirports
7691,Whittier Airport,Whittier,United States,\N,PAWR,60.78,-148.72,30,-9,U,America/Anchorage,airport,OurAirports
7692,Soldotna Airport,Soldotna,United States,SXQ,PASX,60.48,-151.03,113,-9,U,America/Anchorage,airport,OurAirports
7693,Gillespie Field,El Cajon,United States,SEE,KSEE,32.83,-116.97,388,-8,A,America/Los_Angeles,airport,OurAirports
7694,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,\N,KNUC,33.02,-118.59,184,-8,A,America/Los_Angeles,airport,OurAirports
7702,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,39.32,-120.14,5900,-8,A,America/Los_Angeles,airport,OurAirports
7712,Cobb County-Mc Collum Field,Atlanta,United States,\N,KRYY,34.01,-84.6,1040,-5,A,America/New_York,airport,OurAirports
7716,Dell Flight Strip,Dell,United States,\N,K4U9,44.74,-112.72,6007,-7,A,America/Denver,airport,OurAirports
7717,Mission Field,Livingston-Montana,United States,LVM,KLVM,45.7,-110.45,4660,-7,A,America/Denver,airport,OurAirports
7720,Big Timber Airport,Big Timber,United States,\N,K6S0,45.81,-109.98,4492,-7,A,America/Denver,airport,OurAirports
7721,Tulip City Airport,Holland,United States,\N,KBIV,42.74,-86.11,698,-5,A,America/New_York,airport,OurAirports
7727,Monument Valley Airport,Monument Valley,United States,GMV,UT25,37.02,-110.2,5192,-7,U,America/Denver,airport,OurAirports
7729,West 30th St. Heliport,New York,United States,JRA,KJRA,40.75,-74.01,7,-5,A,America/New_York,airport,OurAirports
7732,Lakeland Linder International Airport,Lakeland,United States,LAL,KLAL,27.99,-82.02,142,-5,A,America/New_York,airport,OurAirports
7767,Indianola Municipal Airport,New York,United States,\N,KIDL,33.49,-90.68,126,-6,A,America/Chicago,airport,OurAirports
